Goal, Target, Indicator, SeriesCode, SeriesDescription, GeoAreaCode, GeoAreaName, TimePeriod, Value, Time_Detail, Source, Nature, Units,[Age],[Reporting Type],[Sex]
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),440,Lithuania,2016,80,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,MALE
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),442,Luxembourg,2016,7,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),442,Luxembourg,2016,16,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),442,Luxembourg,2016,9,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,MALE
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),450,Madagascar,2016,45513,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),450,Madagascar,2016,20533,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),450,Madagascar,2016,24980,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,MALE
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),454,Malawi,2016,18368,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,MALE
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),454,Malawi,2016,33193,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),454,Malawi,2016,14825,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),458,Malaysia,2016,4109,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),458,Malaysia,2016,1826,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),458,Malaysia,2016,2283,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,MALE
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),462,Maldives,2016,40,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,MALE
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),462,Maldives,2016,70,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),462,Maldives,2016,30,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),466,Mali,2016,78212,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),466,Mali,2016,42091,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,MALE
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),466,Mali,2016,36121,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),470,Malta,2016,30,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),470,Malta,2016,17,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,MALE
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),470,Malta,2016,13,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),478,Mauritania,2016,11281,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),478,Mauritania,2016,6209,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,MALE
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),478,Mauritania,2016,5072,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),480,Mauritius,2016,84,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),480,Mauritius,2016,191,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),480,Mauritius,2016,107,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,MALE
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),484,Mexico,2016,14014,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),484,Mexico,2016,31855,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),484,Mexico,2016,17841,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,MALE
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),492,Monaco,2016,1,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),492,Monaco,2016,2,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),492,Monaco,2016,1,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,MALE
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),496,Mongolia,2016,1362,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),496,Mongolia,2016,543,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),496,Mongolia,2016,819,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,MALE
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),498,Republic of Moldova,2016,694,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),498,Republic of Moldova,2016,396,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,MALE
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),498,Republic of Moldova,2016,298,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),499,Montenegro,2016,23,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),499,Montenegro,2016,10,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),499,Montenegro,2016,13,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,MALE
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),504,Morocco,2016,17036,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),504,Morocco,2016,9601,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,MALE
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),504,Morocco,2016,7435,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),508,Mozambique,2016,80907,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),508,Mozambique,2016,37628,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),508,Mozambique,2016,43279,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,MALE
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),512,Oman,2016,978,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),512,Oman,2016,549,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,MALE
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),512,Oman,2016,429,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),516,Namibia,2016,2944,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),516,Namibia,2016,1611,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,MALE
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),516,Namibia,2016,1333,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),520,Nauru,2016,11,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),520,Nauru,2016,5,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),520,Nauru,2016,6,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,MALE
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),524,Nepal,2016,8980,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),524,Nepal,2016,10854,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,MALE
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),524,Nepal,2016,19834,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),528,Netherlands,2016,388,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,MALE
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),528,Netherlands,2016,692,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),528,Netherlands,2016,304,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),548,Vanuatu,2016,232,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),548,Vanuatu,2016,103,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),548,Vanuatu,2016,129,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,MALE
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),554,New Zealand,2016,156,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),554,New Zealand,2016,201,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,MALE
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),554,New Zealand,2016,357,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),558,Nicaragua,2016,1088,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),558,Nicaragua,2016,2534,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),558,Nicaragua,2016,1446,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,MALE
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),562,Niger,2016,84058,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),562,Niger,2016,44884,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,MALE
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),562,Niger,2016,39174,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),566,Nigeria,2016,869879,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),566,Nigeria,2016,472372,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,MALE
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),566,Nigeria,2016,397507,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),570,Niue,2016,1,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),570,Niue,2016,1,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),570,Niue,2016,0,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,MALE
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),578,Norway,2016,68,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),578,Norway,2016,89,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,MALE
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),578,Norway,2016,157,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),583,Micronesia (Federated States of),2016,83,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),583,Micronesia (Federated States of),2016,47,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,MALE
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),583,Micronesia (Federated States of),2016,36,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),584,Marshall Islands,2016,29,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,MALE
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),584,Marshall Islands,2016,51,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),584,Marshall Islands,2016,22,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),585,Palau,2016,2,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),585,Palau,2016,3,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,MALE
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),585,Palau,2016,5,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),586,Pakistan,2016,425541,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),586,Pakistan,2016,190027,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),586,Pakistan,2016,235514,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,MALE
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),591,Panama,2016,560,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),591,Panama,2016,1286,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),591,Panama,2016,726,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,MALE
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),598,Papua New Guinea,2016,6398,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,MALE
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),598,Papua New Guinea,2016,11407,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),598,Papua New Guinea,2016,5009,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),600,Paraguay,2016,3057,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),600,Paraguay,2016,1720,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,MALE
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),600,Paraguay,2016,1337,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),604,Peru,2016,3866,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),604,Peru,2016,8813,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),604,Peru,2016,4947,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,MALE
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),608,Philippines,2016,67032,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),608,Philippines,2016,28979,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),608,Philippines,2016,38053,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,MALE
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),616,Poland,2016,782,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),616,Poland,2016,996,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,MALE
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),616,Poland,2016,1778,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),620,Portugal,2016,134,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),620,Portugal,2016,309,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),620,Portugal,2016,175,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,MALE
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),624,Guinea-Bissau,2016,5537,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),624,Guinea-Bissau,2016,2526,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),624,Guinea-Bissau,2016,3011,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,MALE
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),626,Timor-Leste,2016,772,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),626,Timor-Leste,2016,957,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,MALE
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),626,Timor-Leste,2016,1729,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),634,Qatar,2016,190,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),634,Qatar,2016,104,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,MALE
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),634,Qatar,2016,86,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),642,Romania,2016,1655,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),642,Romania,2016,937,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<5Y,G,MALE
