Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,Location,Nature,Reporting Type,Units,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",360,Indonesia,ALLAREA,E,G,PERCENT,32.50863,31.02633,29.55969,28.10912,26.67417,25.25629,23.85475,22.47011,21.10196,19.75125,18.42159,17.12778,15.84862,14.58447,13.33477,12.10002,10.88013,9.67557,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",360,Indonesia,RURAL,E,G,PERCENT,45.5609,43.86074,42.16059,40.46044,38.76028,37.06013,35.35997,33.65982,31.95966,30.25951,28.55935,26.8592,25.15904,23.45889,21.75873,20.05858,18.35842,16.65827,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",360,Indonesia,URBAN,E,G,PERCENT,14.48555,13.86188,13.23822,12.61455,11.99089,11.36723,10.74356,10.1199,9.49623,8.87257,8.2489,7.62524,7.00157,6.37791,5.75425,5.13058,4.50692,3.88325,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",364,Iran (Islamic Republic of),ALLAREA,E,G,PERCENT,0.68839,0.67725,0.66621,0.65526,0.64442,0.63371,0.62312,0.6134,0.60416,0.59503,0.58599,0.57707,0.56843,0.56004,0.55171,0.5435,0.53538,,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",364,Iran (Islamic Republic of),RURAL,E,G,PERCENT,1.6844,1.6844,1.6844,1.6844,1.6844,1.6844,1.6844,1.6844,1.6844,1.6844,1.6844,1.6844,1.6844,1.6844,1.6844,1.6844,1.6844,,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",364,Iran (Islamic Republic of),URBAN,E,G,PERCENT,0.12915,0.12915,0.12915,0.12915,0.12915,0.12915,0.12915,0.12915,0.12915,0.12915,0.12915,0.12915,0.12915,0.12915,0.12915,0.12915,0.12915,0.12915,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",368,Iraq,ALLAREA,E,G,PERCENT,4.72503,4.42544,4.12683,3.8292,3.53254,3.23686,2.94224,2.6485,2.35574,2.06402,1.76943,1.47515,1.18388,0.89562,0.6103,0.32792,0.04849,0.01992,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",368,Iraq,RURAL,E,G,PERCENT,14.66456,13.75293,12.8413,11.92967,11.01804,10.10641,9.19478,8.28315,7.37152,6.45989,5.54826,4.63663,3.725,2.81336,1.90173,0.9901,0.07847,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",368,Iraq,URBAN,E,G,PERCENT,0.15345,0.14609,0.13873,0.13137,0.12401,0.11665,0.1093,0.10194,0.09458,0.08722,0.07986,0.0725,0.06514,0.05778,0.05042,0.04306,0.0357,0.02834,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",372,Ireland,ALLAREA,E,G,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",372,Ireland,RURAL,E,G,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",372,Ireland,URBAN,E,G,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",376,Israel,ALLAREA,E,G,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",376,Israel,RURAL,E,G,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",376,Israel,URBAN,E,G,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",380,Italy,ALLAREA,E,G,PERCENT,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",380,Italy,RURAL,E,G,PERCENT,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",380,Italy,URBAN,E,G,PERCENT,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",388,Jamaica,ALLAREA,E,G,PERCENT,0.89475,0.88251,0.87095,0.85979,0.84892,0.83838,0.82814,0.81822,0.80859,0.79929,0.79028,0.78159,0.77323,0.76523,0.75764,0.75049,0.52225,0.52491,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",388,Jamaica,RURAL,E,G,PERCENT,1.34543,1.29218,1.23893,1.18569,1.13244,1.07919,1.02594,0.97269,0.91945,0.8662,0.81295,0.7597,0.70645,0.65321,0.59996,0.54671,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",388,Jamaica,URBAN,E,G,PERCENT,0.47564,0.50515,0.53466,0.56418,0.59369,0.62321,0.65272,0.68223,0.71175,0.74126,0.77078,0.80029,0.8298,0.85932,0.88883,0.91835,0.94786,0.94786,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",392,Japan,ALLAREA,E,G,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",400,Jordan,ALLAREA,E,G,PERCENT,0.12494,0.12939,0.13383,0.13827,0.1427,0.13931,0.13319,0.12705,0.16072,0.16189,0.16329,0.16494,0.16684,0.16903,0.17147,0.17855,0.18561,0.19268,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",400,Jordan,RURAL,E,G,PERCENT,0.57498,0.5958,0.61662,0.63744,0.65826,0.67907,0.69989,0.72071,0.74153,0.76235,0.78317,0.80399,0.82481,0.84563,0.86645,0.88727,0.90809,0.92891,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",400,Jordan,URBAN,E,G,PERCENT,0,0,0,0,0,0,0,0,0.04754,0.05533,0.06311,0.0709,0.07868,0.08647,0.09425,0.10204,0.10982,0.11761,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",398,Kazakhstan,ALLAREA,E,G,PERCENT,0.05312,0.05304,0.05295,0.05286,0.05277,0.0501,0.04743,0.04478,0.04213,0.03949,0.03686,0.03424,0.03163,0.02903,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",398,Kazakhstan,RURAL,E,G,PERCENT,0.12101,0.12101,0.12101,0.12101,0.12101,0.11507,0.10913,0.1032,0.09726,0.09132,0.08539,0.07945,0.07351,0.06758,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",398,Kazakhstan,URBAN,E,G,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",404,Kenya,ALLAREA,E,G,PERCENT,17.41497,16.98239,16.55167,16.12288,15.69608,15.27165,14.84931,14.42911,14.01113,13.5957,13.18259,12.77115,12.36164,11.95391,11.54834,11.14491,10.74374,10.34495,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",404,Kenya,RURAL,E,G,PERCENT,21.03452,20.5852,20.13588,19.68657,19.23725,18.78793,18.33861,17.88929,17.43998,16.99066,16.54134,16.09202,15.6427,15.19338,14.74407,14.29475,13.84543,13.39611,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",404,Kenya,URBAN,E,G,PERCENT,2.83852,2.78385,2.72918,2.67452,2.61985,2.56518,2.51051,2.45584,2.40117,2.3465,2.29183,2.23716,2.18249,2.12783,2.07316,2.01849,1.96382,1.90915,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",296,Kiribati,ALLAREA,E,G,PERCENT,48.78206,47.58599,46.38991,45.19384,43.99777,42.8017,41.60562,40.40955,39.21348,38.0174,36.82133,35.62526,34.42918,33.23311,32.03704,30.84096,29.64489,28.44882,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",414,Kuwait,ALLAREA,E,G,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",417,Kyrgyzstan,ALLAREA,E,G,PERCENT,0.11761,0.11761,0.10873,0.09985,0.09097,0.08209,0.07321,0.06433,0.05546,0.04658,0.03771,0.02883,0.01992,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",417,Kyrgyzstan,RURAL,E,G,PERCENT,0.04931,0.04931,0.04745,0.04558,0.04371,0.04184,0.03998,0.03811,0.03624,0.03437,0.03251,0.03064,0.02877,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",417,Kyrgyzstan,URBAN,E,G,PERCENT,0.2428,0.2428,0.22107,0.19934,0.17762,0.15589,0.13416,0.11243,0.0907,0.06897,0.04724,0.02551,0.00378,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",418,Lao People's Democratic Republic,ALLAREA,E,G,PERCENT,61.56871,58.86727,56.17516,53.49564,50.82854,48.26812,45.89966,43.54328,41.19801,38.86577,36.546,34.23898,31.9446,29.66458,27.39806,25.14565,22.90727,20.68408,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",418,Lao People's Democratic Republic,RURAL,E,G,PERCENT,72.91505,70.43855,67.96204,65.48554,63.00904,60.53253,58.05603,55.57953,53.10303,50.62652,48.15002,45.67352,43.19701,40.72051,38.24401,35.76751,33.291,30.8145,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",418,Lao People's Democratic Republic,URBAN,E,G,PERCENT,21.2868,20.11335,18.9399,17.76645,16.593,15.41956,14.24611,13.07266,11.89921,10.72576,9.55231,8.37886,7.20542,6.03197,4.85852,3.68507,2.51162,1.33817,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",428,Latvia,ALLAREA,E,G,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",428,Latvia,RURAL,E,G,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",428,Latvia,URBAN,E,G,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",422,Lebanon,ALLAREA,E,G,PERCENT,0.11987,0.11987,0.11987,0.11346,0.10705,0.10064,0.09423,0.08782,0.08141,0.075,0.06859,0.06218,0.05577,0.04936,0.04295,0.03654,0.03013,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",426,Lesotho,ALLAREA,E,G,PERCENT,46.27853,45.06729,43.86152,42.66199,41.46813,40.28196,39.10251,37.96855,36.84117,35.72172,34.60926,33.50438,32.4501,31.40267,30.36185,29.32745,28.30021,27.27995,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",426,Lesotho,RURAL,E,G,PERCENT,55.30701,54.13578,52.96456,51.79333,50.6221,49.45087,48.27964,47.10842,45.93719,44.76596,43.59473,42.4235,41.25228,40.08105,38.90982,37.73859,36.56736,35.39614,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",426,Lesotho,URBAN,E,G,PERCENT,9.12079,8.94472,8.76864,8.59257,8.41649,8.24042,8.06435,7.88827,7.7122,7.53613,7.36005,7.18398,7.00791,6.83183,6.65576,6.47968,6.30361,6.12754,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",430,Liberia,ALLAREA,E,G,PERCENT,54.98553,54.07016,53.15688,52.24667,51.33905,50.43452,49.53306,48.63423,47.73848,46.84091,45.94165,45.04043,44.13826,43.23443,42.32994,41.42451,40.51829,39.61223,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",430,Liberia,RURAL,E,G,PERCENT,76.5612,75.61305,74.66489,73.71674,72.76858,71.82043,70.87228,69.92412,68.97597,68.02781,67.07966,66.1315,65.18335,64.23519,63.28704,62.33888,61.39073,60.44258,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",430,Liberia,URBAN,E,G,PERCENT,27.89171,27.38953,26.88735,26.38517,25.88299,25.38081,24.87863,24.37645,23.87427,23.37209,22.86991,22.36773,21.86555,21.36337,20.86119,20.35901,19.85684,19.35466,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",434,Libya,ALLAREA,E,G,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",438,Liechtenstein,ALLAREA,E,G,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",440,Lithuania,ALLAREA,E,G,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",440,Lithuania,RURAL,E,G,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",440,Lithuania,URBAN,E,G,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",442,Luxembourg,ALLAREA,E,G,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",442,Luxembourg,RURAL,E,G,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",442,Luxembourg,URBAN,E,G,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",450,Madagascar,ALLAREA,E,G,PERCENT,37.77586,38.28297,38.78789,39.29088,39.79165,40.19345,40.58924,40.97924,41.36278,41.74132,42.11421,42.48169,42.84374,43.20061,43.55196,43.8984,44.23956,44.57574,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",450,Madagascar,RURAL,E,G,PERCENT,45.4152,46.08058,46.74596,47.41133,48.07671,48.74209,49.40747,50.07284,50.73822,51.4036,52.06897,52.73435,53.39973,54.06511,54.73048,55.39586,56.06124,56.72661,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",450,Madagascar,URBAN,E,G,PERCENT,17.24756,17.6128,17.97804,18.34327,18.70851,19.07375,19.43898,19.80422,20.16946,20.5347,20.89993,21.26517,21.63041,21.99564,22.36088,22.72612,23.09136,23.45659,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",454,Malawi,ALLAREA,E,G,PERCENT,15.44822,14.86896,14.29076,13.71349,13.13727,12.56201,11.98782,11.4146,10.84247,10.27025,9.69815,9.1263,8.55501,7.98436,7.41473,6.84615,6.27905,5.71351,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",454,Malawi,RURAL,E,G,PERCENT,17.67873,17.02481,16.3709,15.71698,15.06306,14.40915,13.75523,13.10132,12.4474,11.79348,11.13957,10.48565,9.83174,9.17782,8.5239,7.86999,7.21607,6.56216,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",454,Malawi,URBAN,E,G,PERCENT,2.4117,2.35717,2.30264,2.24811,2.19358,2.13905,2.08452,2.02999,1.97546,1.92093,1.8664,1.81187,1.75734,1.70281,1.64828,1.59375,1.53922,1.4847,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",458,Malaysia,ALLAREA,E,G,PERCENT,1.60517,1.4848,1.36779,1.25407,1.14359,1.03638,0.93232,0.83137,0.73348,0.63863,0.54671,0.37455,0.31187,0.3045,0.29722,0.29007,0.28302,,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",458,Malaysia,RURAL,E,G,PERCENT,3.45766,3.26326,3.06886,2.87446,2.68006,2.48566,2.29126,2.09686,1.90246,1.70806,1.51366,1.31926,1.12486,1.12486,1.12486,1.12486,1.12486,,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",458,Malaysia,URBAN,E,G,PERCENT,0.46866,0.4368,0.40494,0.37308,0.34123,0.30937,0.27751,0.24565,0.21379,0.18193,0.15007,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",462,Maldives,ALLAREA,E,G,PERCENT,14.85993,13.57269,12.31422,11.08634,9.89009,8.7275,7.62732,6.62297,5.63026,4.64959,3.68093,2.72439,1.78001,0.84121,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",462,Maldives,RURAL,E,G,PERCENT,20.54639,19.06974,17.59309,16.11644,14.63979,13.16314,11.68649,10.20984,8.73318,7.25653,5.77988,4.30323,2.82658,1.34993,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",462,Maldives,URBAN,E,G,PERCENT,0.02209,0.02178,0.02146,0.02114,0.02082,0.02051,0.02019,0.01987,0.01956,0.01924,0.01892,0.0186,0.01829,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",466,Mali,ALLAREA,E,G,PERCENT,21.08344,20.18513,19.29513,18.41413,17.54195,16.67986,15.82706,14.98455,14.152,13.33049,12.52079,11.72309,10.93757,10.16435,9.40342,8.655,7.91901,7.19539,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",466,Mali,RURAL,E,G,PERCENT,27.73962,26.78889,25.83816,24.88743,23.93669,22.98596,22.03523,21.0845,20.13376,19.18303,18.2323,17.28157,16.33084,15.3801,14.42937,13.47864,12.52791,11.57718,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",466,Mali,URBAN,E,G,PERCENT,4.266,4.07605,3.88611,3.69616,3.50622,3.31627,3.12633,2.93638,2.74644,2.55649,2.36655,2.1766,1.98666,1.79671,1.60677,1.41682,1.22688,1.03693,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",470,Malta,ALLAREA,E,G,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",470,Malta,RURAL,E,G,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",470,Malta,URBAN,E,G,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",584,Marshall Islands,ALLAREA,E,G,PERCENT,,11.88619,11.747,11.60916,11.47266,11.33778,11.2265,11.11564,11.00468,10.89444,10.78441,10.6746,10.56642,10.46046,10.35621,10.25399,10.15355,10.05522,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",584,Marshall Islands,RURAL,E,G,PERCENT,,30.49,30.49,30.49,30.49,30.49,30.6,30.71,30.82,30.93,31.04,31.15,31.26,31.37,31.48,31.59,31.7,31.81,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",584,Marshall Islands,URBAN,E,G,PERCENT,,3.56737,3.56737,3.56737,3.56737,3.56737,3.55526,3.54316,3.53105,3.51895,3.50684,3.49474,3.48263,3.47053,3.45842,3.44632,3.43421,3.42211,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",474,Martinique,ALLAREA,E,G,PERCENT,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",478,Mauritania,ALLAREA,E,G,PERCENT,55.13478,53.91313,52.50774,51.10431,49.70292,48.30527,46.91086,45.51973,44.13142,42.74914,41.3708,39.99697,38.62818,37.26601,35.91455,34.57471,33.24741,31.9315,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",478,Mauritania,RURAL,E,G,PERCENT,76.43506,75.37711,74.31916,73.2612,72.20325,71.14529,70.08734,69.02938,67.97143,66.91347,65.85552,64.79756,63.73961,62.68166,61.6237,60.56575,59.50779,58.44984,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",478,Mauritania,URBAN,E,G,PERCENT,20.51558,19.79399,19.0724,18.35081,17.62922,16.90763,16.18604,15.46445,14.74286,14.02127,13.29968,12.57808,11.85649,11.1349,10.41331,9.69172,8.97013,8.24854,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",480,Mauritius,ALLAREA,E,G,PERCENT,0.08622,0.09013,0.09408,0.09805,0.08106,0.0864,0.09176,0.09714,0.10254,0.10796,0.1134,0.11886,0.12434,0.12984,0.13009,0.13033,0.13053,0.13068,,,,,,,,,,,,,,,,,,,,,,,
